date,home_name,away_name,home_score,away_score,home_wins,away_wins,home_losses,away_losses,home_win_percentage,away_win_percentage,home_winner
2022-11-28,New York Rangers,New Jersey Devils,3,5,0.455,0.818,False
2022-11-28,Buffalo Sabres,Tampa Bay Lightning,5,6,0.429,0.6,False
2022-11-28,Detroit Red Wings,Toronto Maple Leafs,2,4,0.55,0.565,False
2022-11-28,Columbus Blue Jackets,Vegas Golden Knights,2,3,0.35,0.696,False
2022-11-28,St. Louis Blues,Dallas Stars,1,4,0.524,0.545,False
2022-11-28,Edmonton Oilers,Florida Panthers,4,3,0.524,0.476,True
2022-11-29,Pittsburgh Penguins,Carolina Hurricanes,2,3,0.5,0.5,False
2022-11-29,Montréal Canadiens,San Jose Sharks,0,4,0.524,0.292,False
2022-11-29,Boston Bruins,Tampa Bay Lightning,3,1,0.857,0.619,True
2022-11-29,Philadelphia Flyers,New York Islanders,3,1,0.318,0.652,True
2022-11-29,Nashville Predators,Anaheim Ducks,2,1,0.45,0.273,True
2022-11-29,Winnipeg Jets,Colorado Avalanche,5,0,0.65,0.632,True
2022-11-29,Calgary Flames,Florida Panthers,6,2,0.429,0.455,True
2022-11-29,Vancouver Canucks,Washington Capitals,1,5,0.409,0.391,False
2022-11-29,Los Angeles Kings,Seattle Kraken,8,9,0.5,0.619,False
2022-11-30,Detroit Red Wings,Buffalo Sabres,4,5,0.524,0.409,False
2022-11-30,Ottawa Senators,New York Rangers,1,3,0.381,0.435,False
2022-11-30,Toronto Maple Leafs,San Jose Sharks,3,1,0.583,0.32,True
2022-11-30,Chicago Blackhawks,Edmonton Oilers,4,5,0.286,0.545,False
2022-12-01,Buffalo Sabres,Colorado Avalanche,4,6,0.435,0.6,False
2022-12-01,New Jersey Devils,Nashville Predators,3,4,0.826,0.476,False
2022-12-01,Philadelphia Flyers,Tampa Bay Lightning,1,4,0.348,0.591,False
2022-12-01,Pittsburgh Penguins,Vegas Golden Knights,4,3,0.478,0.708,True
2022-12-01,St. Louis Blues,Carolina Hurricanes,4,6,0.5,0.522,False
2022-12-01,Minnesota Wild,Edmonton Oilers,5,3,0.476,0.565,True
2022-12-01,Dallas Stars,Anaheim Ducks,5,0,0.565,0.261,True
2022-12-01,Calgary Flames,Montréal Canadiens,1,2,0.455,0.5,False
2022-12-01,Vancouver Canucks,Florida Panthers,1,5,0.391,0.435,False
2022-12-01,Seattle Kraken,Washington Capitals,3,2,0.636,0.417,True
2022-12-01,Los Angeles Kings,Arizona Coyotes,5,3,0.48,0.35,True
2022-12-02,New York Rangers,Ottawa Senators,2,3,0.458,0.364,False
2022-12-02,New York Islanders,Nashville Predators,1,4,0.625,0.5,False
2022-12-02,Winnipeg Jets,Columbus Blue Jackets,1,4,0.667,0.333,False
2022-12-03,Minnesota Wild,Anaheim Ducks,5,4,0.5,0.25,True
2022-12-03,Edmonton Oilers,Montréal Canadiens,5,3,0.542,0.522,True
2022-12-03,Boston Bruins,Colorado Avalanche,5,1,0.864,0.619,True
2022-12-03,Philadelphia Flyers,New Jersey Devils,2,3,0.333,0.792,False
2022-12-03,Ottawa Senators,San Jose Sharks,5,2,0.391,0.308,True
2022-12-03,Pittsburgh Penguins,St. Louis Blues,6,2,0.5,0.478,True
2022-12-03,Tampa Bay Lightning,Toronto Maple Leafs,4,3,0.609,0.6,True
2022-12-03,Detroit Red Wings,Vegas Golden Knights,1,4,0.5,0.68,False
2022-12-03,New York Rangers,Chicago Blackhawks,2,5,0.44,0.273,False
2022-12-03,Vancouver Canucks,Arizona Coyotes,3,2,0.375,0.333,True
2022-12-03,Seattle Kraken,Florida Panthers,1,5,0.652,0.458,False
2022-12-03,Calgary Flames,Washington Capitals,5,2,0.435,0.4,True
2022-12-03,Los Angeles Kings,Carolina Hurricanes,2,4,0.5,0.542,False
2022-12-04,Winnipeg Jets,Anaheim Ducks,5,2,0.636,0.24,True
2022-12-04,Dallas Stars,Minnesota Wild,5,6,0.583,0.522,False
2022-12-04,Columbus Blue Jackets,Detroit Red Wings,2,4,0.364,0.478,False
2022-12-04,Buffalo Sabres,San Jose Sharks,6,3,0.417,0.296,True
2022-12-04,New York Islanders,Chicago Blackhawks,3,0,0.6,0.304,True
2022-12-05,Philadelphia Flyers,Colorado Avalanche,5,3,0.32,0.591,True
2022-12-05,New York Rangers,St. Louis Blues,6,4,0.423,0.458,True
2022-12-05,Boston Bruins,Vegas Golden Knights,3,4,0.87,0.692,False
2022-12-05,Edmonton Oilers,Washington Capitals,2,3,0.56,0.385,False
2022-12-05,Calgary Flames,Arizona Coyotes,3,2,0.458,0.318,True
2022-12-05,Vancouver Canucks,Montréal Canadiens,7,6,0.4,0.5,True
2022-12-06,New Jersey Devils,Chicago Blackhawks,3,0,0.8,0.292,True
2022-12-06,Pittsburgh Penguins,Columbus Blue Jackets,4,1,0.52,0.348,True
2022-12-06,Tampa Bay Lightning,Detroit Red Wings,2,4,0.625,0.5,False
2022-12-06,Ottawa Senators,Los Angeles Kings,2,5,0.417,0.481,False
2022-12-06,New York Islanders,St. Louis Blues,4,7,0.615,0.44,False
2022-12-06,Winnipeg Jets,Florida Panthers,5,2,0.652,0.48,True
2022-12-06,Dallas Stars,Toronto Maple Leafs,0,4,0.56,0.577,False
2022-12-06,Anaheim Ducks,Carolina Hurricanes,4,3,0.231,0.56,True
2022-12-06,Seattle Kraken,Montréal Canadiens,2,4,0.625,0.48,False
2022-12-07,Philadelphia Flyers,Washington Capitals,1,4,0.346,0.407,False
2022-12-07,Columbus Blue Jackets,Buffalo Sabres,4,9,0.333,0.44,False
2022-12-07,Calgary Flames,Minnesota Wild,5,3,0.48,0.542,True
2022-12-07,Colorado Avalanche,Boston Bruins,0,4,0.565,0.833,False
2022-12-07,Edmonton Oilers,Arizona Coyotes,8,2,0.538,0.304,True
2022-12-07,Vegas Golden Knights,New York Rangers,1,5,0.704,0.444,False
2022-12-07,San Jose Sharks,Vancouver Canucks,5,6,0.286,0.423,False
2022-12-08,Toronto Maple Leafs,Los Angeles Kings,5,0,0.593,0.5,True
2022-12-08,Tampa Bay Lightning,Nashville Predators,5,2,0.6,0.522,True
2022-12-08,Florida Panthers,Detroit Red Wings,5,1,0.462,0.52,True
2022-12-08,St. Louis Blues,Winnipeg Jets,2,5,0.462,0.667,False
2022-12-08,Dallas Stars,Ottawa Senators,4,3,0.538,0.4,True
2022-12-09,Columbus Blue Jackets,Calgary Flames,3,1,0.32,0.5,True
2022-12-09,New Jersey Devils,New York Islanders,4,6,0.808,0.593,False
2022-12-09,Buffalo Sabres,Pittsburgh Penguins,3,4,0.462,0.538,False
2022-12-09,Washington Capitals,Seattle Kraken,4,1,0.429,0.6,True
2022-12-09,Chicago Blackhawks,Winnipeg Jets,1,3,0.28,0.68,False
2022-12-09,Edmonton Oilers,Minnesota Wild,5,2,0.556,0.52,True
2022-12-09,Colorado Avalanche,New York Rangers,1,2,0.542,0.464,False
2022-12-09,Arizona Coyotes,Boston Bruins,4,3,0.292,0.84,True
2022-12-09,Vegas Golden Knights,Philadelphia Flyers,2,1,0.679,0.333,True
2022-12-09,Anaheim Ducks,San Jose Sharks,1,6,0.259,0.276,False
2022-12-10,Nashville Predators,Ottawa Senators,2,3,0.5,0.385,False
2022-12-10,Dallas Stars,Detroit Red Wings,3,2,0.556,0.5,True
2022-12-10,Tampa Bay Lightning,Florida Panthers,4,1,0.615,0.481,True
2022-12-10,Pittsburgh Penguins,Buffalo Sabres,3,1,0.556,0.444,True
2022-12-10,Toronto Maple Leafs,Calgary Flames,5,4,0.607,0.481,True
2022-12-10,Montréal Canadiens,Los Angeles Kings,2,4,0.5,0.483,False
2022-12-10,New York Islanders,Carolina Hurricanes,0,3,0.607,0.538,False
2022-12-10,Vancouver Canucks,Minnesota Wild,0,3,0.444,0.5,False
2022-12-11,St. Louis Blues,Colorado Avalanche,2,3,0.444,0.52,False
2022-12-11,Columbus Blue Jackets,Los Angeles Kings,6,5,0.346,0.5,True
2022-12-11,Florida Panthers,Seattle Kraken,2,5,0.464,0.577,False
2022-12-11,Arizona Coyotes,Philadelphia Flyers,5,4,0.32,0.321,True
2022-12-11,Winnipeg Jets,Washington Capitals,2,5,0.692,0.448,False
2022-12-11,Vegas Golden Knights,Boston Bruins,1,3,0.69,0.808,False
2022-12-12,Montréal Canadiens,Calgary Flames,2,1,0.481,0.464,True
2022-12-12,Pittsburgh Penguins,Dallas Stars,2,1,0.571,0.571,True
2022-12-12,New York Rangers,New Jersey Devils,4,3,0.483,0.778,True
2022-12-12,Ottawa Senators,Anaheim Ducks,3,0,0.407,0.25,True
2022-12-12,Minnesota Wild,Edmonton Oilers,2,1,0.519,0.571,True
2022-12-12,St. Louis Blues,Nashville Predators,1,0,0.429,0.48,True
2022-12-13,Toronto Maple Leafs,Anaheim Ducks,7,0,0.621,0.241,True
2022-12-13,Florida Panthers,Columbus Blue Jackets,4,0,0.448,0.37,True
2022-12-13,New Jersey Devils,Dallas Stars,1,4,0.75,0.552,False
2022-12-13,Buffalo Sabres,Los Angeles Kings,6,0,0.429,0.484,True
2022-12-13,Boston Bruins,New York Islanders,4,3,0.815,0.586,True
2022-12-13,Tampa Bay Lightning,Seattle Kraken,6,2,0.63,0.593,True
2022-12-13,Detroit Red Wings,Carolina Hurricanes,0,1,0.481,0.556,False
2022-12-13,Nashville Predators,Edmonton Oilers,3,6,0.462,0.552,False
2022-12-13,Winnipeg Jets,Vegas Golden Knights,5,6,0.667,0.667,False
2022-12-13,Colorado Avalanche,Philadelphia Flyers,3,2,0.538,0.31,True
2022-12-13,Chicago Blackhawks,Washington Capitals,3,7,0.269,0.467,False
2022-12-13,San Jose Sharks,Arizona Coyotes,3,2,0.3,0.346,True
2022-12-14,Ottawa Senators,Montréal Canadiens,3,2,0.429,0.5,True
2022-12-14,Minnesota Wild,Detroit Red Wings,4,1,0.536,0.464,True
2022-12-14,Calgary Flames,Vancouver Canucks,3,4,0.448,0.429,False
2022-12-15,Montréal Canadiens,Anaheim Ducks,2,5,0.483,0.233,False
2022-12-15,Tampa Bay Lightning,Columbus Blue Jackets,4,1,0.643,0.357,True
2022-12-15,Washington Capitals,Dallas Stars,1,2,0.484,0.567,False
2022-12-15,Boston Bruins,Los Angeles Kings,2,3,0.821,0.469,False
2022-12-15,New Jersey Devils,Philadelphia Flyers,1,2,0.724,0.3,False
2022-12-15,Florida Panthers,Pittsburgh Penguins,2,4,0.467,0.586,False
2022-12-15,Carolina Hurricanes,Seattle Kraken,3,2,0.571,0.571,True
2022-12-15,New York Rangers,Toronto Maple Leafs,3,1,0.5,0.633,True
2022-12-15,Winnipeg Jets,Nashville Predators,2,1,0.643,0.444,True
2022-12-15,Chicago Blackhawks,Vegas Golden Knights,1,4,0.259,0.677,False
2022-12-15,Colorado Avalanche,Buffalo Sabres,2,4,0.556,0.448,False
2022-12-15,Edmonton Oilers,St. Louis Blues,3,4,0.567,0.448,False
2022-12-16,Minnesota Wild,Chicago Blackhawks,4,1,0.552,0.25,True
2022-12-16,Calgary Flames,St. Louis Blues,2,5,0.433,0.467,False
2022-12-16,Arizona Coyotes,New York Islanders,5,4,0.333,0.567,True
2022-12-17,Boston Bruins,Columbus Blue Jackets,4,2,0.793,0.345,True
2022-12-17,Detroit Red Wings,Ottawa Senators,3,6,0.448,0.448,False
2022-12-17,Edmonton Oilers,Anaheim Ducks,3,4,0.548,0.258,False
2022-12-17,Carolina Hurricanes,Dallas Stars,5,4,0.586,0.581,True
2022-12-17,Philadelphia Flyers,New York Rangers,3,6,0.323,0.516,False
2022-12-17,Montréal Canadiens,Tampa Bay Lightning,1,5,0.467,0.655,False
2022-12-17,Washington Capitals,Toronto Maple Leafs,5,2,0.469,0.613,True
2022-12-17,New Jersey Devils,Florida Panthers,2,4,0.7,0.452,False
2022-12-17,Arizona Coyotes,Buffalo Sabres,2,5,0.357,0.467,False
2022-12-17,Colorado Avalanche,Nashville Predators,3,1,0.536,0.429,True
2022-12-17,Vegas Golden Knights,New York Islanders,2,5,0.688,0.548,False
2022-12-17,Vancouver Canucks,Winnipeg Jets,1,5,0.448,0.655,False
2022-12-17,Los Angeles Kings,San Jose Sharks,3,2,0.485,0.323,True
2022-12-18,Minnesota Wild,Ottawa Senators,4,2,0.567,0.467,True
2022-12-18,Carolina Hurricanes,Pittsburgh Penguins,3,2,0.6,0.6,True
2022-12-18,Chicago Blackhawks,New York Rangers,1,7,0.241,0.531,False
2022-12-18,Seattle Kraken,Winnipeg Jets,3,2,0.552,0.667,True
2022-12-18,San Jose Sharks,Calgary Flames,2,5,0.312,0.419,False
2022-12-19,Columbus Blue Jackets,Dallas Stars,1,2,0.333,0.562,False
2022-12-19,Washington Capitals,Detroit Red Wings,4,3,0.485,0.433,True
2022-12-19,Boston Bruins,Florida Panthers,7,3,0.8,0.469,True
2022-12-19,Nashville Predators,Edmonton Oilers,4,3,0.414,0.531,True
2022-12-19,Colorado Avalanche,New York Islanders,1,0,0.552,0.562,True
2022-12-19,Vegas Golden Knights,Buffalo Sabres,2,3,0.667,0.484,False
2022-12-19,Arizona Coyotes,Montréal Canadiens,2,3,0.345,0.452,False
2022-12-19,Vancouver Canucks,St. Louis Blues,1,5,0.433,0.484,False
2022-12-20,Philadelphia Flyers,Columbus Blue Jackets,5,3,0.312,0.323,True
2022-12-20,Pittsburgh Penguins,New York Rangers,3,2,0.581,0.545,True
2022-12-20,Carolina Hurricanes,New Jersey Devils,4,1,0.613,0.677,True
2022-12-20,Toronto Maple Leafs,Tampa Bay Lightning,4,1,0.594,0.667,True
2022-12-20,Winnipeg Jets,Ottawa Senators,5,1,0.645,0.452,True
2022-12-20,Seattle Kraken,St. Louis Blues,5,2,0.567,0.5,True
2022-12-20,Los Angeles Kings,Anaheim Ducks,4,1,0.5,0.281,True
2022-12-20,San Jose Sharks,Calgary Flames,3,7,0.303,0.438,False
2022-12-21,Florida Panthers,New Jersey Devils,2,4,0.455,0.656,False
2022-12-21,Detroit Red Wings,Tampa Bay Lightning,7,4,0.419,0.645,True
2022-12-21,Colorado Avalanche,Montréal Canadiens,2,1,0.567,0.469,True
2022-12-21,Chicago Blackhawks,Nashville Predators,2,4,0.233,0.433,False
2022-12-21,Dallas Stars,Edmonton Oilers,3,6,0.576,0.515,False
2022-12-21,Vegas Golden Knights,Arizona Coyotes,5,2,0.647,0.333,True
2022-12-21,Anaheim Ducks,Minnesota Wild,1,4,0.273,0.581,False
2022-12-22,Toronto Maple Leafs,Philadelphia Flyers,4,3,0.606,0.333,True
2022-12-22,Pittsburgh Penguins,Carolina Hurricanes,3,4,0.594,0.625,False
2022-12-22,New York Rangers,New York Islanders,5,3,0.529,0.545,True
2022-12-22,Ottawa Senators,Washington Capitals,2,3,0.438,0.5,False
2022-12-22,Boston Bruins,Winnipeg Jets,3,2,0.806,0.656,True
2022-12-22,Vancouver Canucks,Seattle Kraken,6,5,0.419,0.581,True
2022-12-22,Los Angeles Kings,Calgary Flames,4,3,0.514,0.455,True
2022-12-22,San Jose Sharks,Minnesota Wild,5,2,0.294,0.594,True
2022-12-23,New Jersey Devils,Boston Bruins,3,4,0.667,0.812,False
2022-12-23,Carolina Hurricanes,Philadelphia Flyers,6,5,0.636,0.324,True
2022-12-23,Washington Capitals,Winnipeg Jets,4,1,0.514,0.636,True
2022-12-23,New York Islanders,Florida Panthers,5,1,0.529,0.441,True
2022-12-23,Nashville Predators,Colorado Avalanche,2,3,0.452,0.581,False
2022-12-23,Dallas Stars,Montréal Canadiens,4,2,0.559,0.455,True
2022-12-23,Chicago Blackhawks,Columbus Blue Jackets,5,2,0.226,0.312,True
2022-12-23,Edmonton Oilers,Vancouver Canucks,2,5,0.529,0.438,False
2022-12-23,Arizona Coyotes,Los Angeles Kings,2,1,0.323,0.528,True
2022-12-23,Vegas Golden Knights,St. Louis Blues,5,4,0.657,0.485,True
2022-12-23,Anaheim Ducks,Calgary Flames,2,3,0.265,0.441,False
2022-12-27,Ottawa Senators,Boston Bruins,3,2,0.424,0.818,True
2022-12-27,Carolina Hurricanes,Chicago Blackhawks,3,0,0.647,0.25,True
2022-12-27,New York Rangers,Washington Capitals,0,4,0.543,0.528,False
2022-12-27,New York Islanders,Pittsburgh Penguins,5,1,0.543,0.576,True
2022-12-27,Nashville Predators,Dallas Stars,2,3,0.438,0.571,False
2022-12-27,Winnipeg Jets,Minnesota Wild,1,4,0.618,0.576,False
2022-12-27,St. Louis Blues,Toronto Maple Leafs,4,5,0.471,0.618,False
2022-12-27,Arizona Coyotes,Colorado Avalanche,6,3,0.344,0.594,True
2022-12-27,Calgary Flames,Edmonton Oilers,1,2,0.457,0.514,False
2022-12-27,Vancouver Canucks,San Jose Sharks,6,2,0.455,0.314,True
2022-12-27,Los Angeles Kings,Vegas Golden Knights,4,2,0.514,0.667,True
2022-12-28,Tampa Bay Lightning,Montréal Canadiens,4,1,0.625,0.441,True
2022-12-28,New Jersey Devils,Boston Bruins,1,3,0.647,0.794,False
2022-12-28,Pittsburgh Penguins,Detroit Red Wings,4,5,0.559,0.438,False
2022-12-28,Seattle Kraken,Calgary Flames,2,3,0.562,0.444,False
2022-12-28,Anaheim Ducks,Vegas Golden Knights,3,2,0.257,0.649,True
2022-12-29,Buffalo Sabres,Detroit Red Wings,6,3,0.5,0.455,True
2022-12-29,Florida Panthers,Montréal Canadiens,7,2,0.429,0.429,True
2022-12-29,Tampa Bay Lightning,New York Rangers,2,1,0.636,0.528,True
2022-12-29,Washington Capitals,Ottawa Senators,3,4,0.541,0.441,False
2022-12-29,New York Islanders,Columbus Blue Jackets,2,1,0.556,0.303,True
2022-12-29,St. Louis Blues,Chicago Blackhawks,3,1,0.457,0.242,True
2022-12-29,Minnesota Wild,Dallas Stars,1,4,0.588,0.583,False
2022-12-29,Winnipeg Jets,Vancouver Canucks,4,2,0.6,0.471,True
2022-12-29,Colorado Avalanche,Los Angeles Kings,4,5,0.576,0.526,False
2022-12-29,Arizona Coyotes,Toronto Maple Leafs,6,3,0.364,0.629,True
2022-12-29,San Jose Sharks,Philadelphia Flyers,3,4,0.306,0.314,False
2022-12-30,Anaheim Ducks,Nashville Predators,1,6,0.278,0.424,False
2022-12-30,Pittsburgh Penguins,New Jersey Devils,2,4,0.543,0.629,False
2022-12-30,Carolina Hurricanes,Florida Panthers,4,0,0.657,0.444,True
2022-12-30,Seattle Kraken,Edmonton Oilers,2,7,0.545,0.528,False
2022-12-31,Boston Bruins,Buffalo Sabres,3,4,0.8,0.515,False
2022-12-31,Columbus Blue Jackets,Chicago Blackhawks,4,1,0.294,0.235,True
2022-12-31,Vegas Golden Knights,Nashville Predators,5,4,0.632,0.441,True
2022-12-31,Los Angeles Kings,Philadelphia Flyers,2,4,0.538,0.333,False
2022-12-31,Washington Capitals,Montréal Canadiens,9,2,0.526,0.417,True
2022-12-31,Tampa Bay Lightning,Arizona Coyotes,5,3,0.647,0.382,True
2022-12-31,St. Louis Blues,Minnesota Wild,2,5,0.472,0.571,False
2022-12-31,Colorado Avalanche,Toronto Maple Leafs,2,6,0.559,0.611,False
2022-12-31,Detroit Red Wings,Ottawa Senators,4,2,0.441,0.457,True
2022-12-31,Dallas Stars,San Jose Sharks,5,2,0.595,0.297,True
2022-12-31,Calgary Flames,Vancouver Canucks,3,2,0.459,0.457,True
2022-12-31,Edmonton Oilers,Winnipeg Jets,1,2,0.541,0.611,False
2023-01-01,New Jersey Devils,Carolina Hurricanes,4,5,0.639,0.667,False
2023-01-01,Florida Panthers,New York Rangers,3,5,0.432,0.514,False
2023-01-01,Chicago Blackhawks,San Jose Sharks,2,5,0.229,0.289,False
2023-01-01,Ottawa Senators,Buffalo Sabres,3,1,0.444,0.529,True
2023-01-01,Seattle Kraken,New York Islanders,4,1,0.529,0.568,True
2023-01-02,Boston Bruins,Pittsburgh Penguins,2,1,0.778,0.528,True
2023-01-02,Colorado Avalanche,Vegas Golden Knights,2,3,0.543,0.641,False
2023-01-02,Anaheim Ducks,Philadelphia Flyers,1,4,0.27,0.351,False
2023-01-03,Florida Panthers,Arizona Coyotes,5,3,0.421,0.371,True
2023-01-03,Washington Capitals,Buffalo Sabres,4,5,0.538,0.514,False
2023-01-03,New York Rangers,Carolina Hurricanes,5,3,0.526,0.676,True
2023-01-03,Ottawa Senators,Columbus Blue Jackets,4,0,0.459,0.314,True
2023-01-03,Toronto Maple Leafs,St. Louis Blues,5,6,0.622,0.459,False
2023-01-03,Winnipeg Jets,Calgary Flames,3,2,0.622,0.474,True
2023-01-03,Nashville Predators,Montréal Canadiens,6,3,0.429,0.405,True
2023-01-03,Chicago Blackhawks,Tampa Bay Lightning,1,4,0.222,0.657,False
2023-01-03,Edmonton Oilers,Seattle Kraken,2,5,0.526,0.543,False
2023-01-03,Vancouver Canucks,New York Islanders,2,6,0.444,0.553,False
2023-01-03,Los Angeles Kings,Dallas Stars,3,2,0.525,0.605,True
2023-01-04,Detroit Red Wings,New Jersey Devils,1,5,0.457,0.622,False
2023-01-04,Minnesota Wild,Tampa Bay Lightning,5,1,0.583,0.667,True
2023-01-04,Anaheim Ducks,Dallas Stars,2,0,0.263,0.59,True
2023-01-05,Philadelphia Flyers,Arizona Coyotes,6,2,0.368,0.361,True
2023-01-05,Montréal Canadiens,New York Rangers,1,4,0.395,0.538,False
2023-01-05,Carolina Hurricanes,Nashville Predators,3,5,0.658,0.444,False
2023-01-05,Toronto Maple Leafs,Seattle Kraken,1,5,0.605,0.556,False
2023-01-05,New Jersey Devils,St. Louis Blues,3,5,0.632,0.474,False
2023-01-05,Columbus Blue Jackets,Washington Capitals,2,6,0.306,0.525,False
2023-01-05,Edmonton Oilers,New York Islanders,4,2,0.513,0.564,True
2023-01-05,Vancouver Canucks,Colorado Avalanche,4,2,0.432,0.528,True
2023-01-05,Vegas Golden Knights,Pittsburgh Penguins,5,2,0.65,0.514,True
2023-01-05,Los Angeles Kings,Boston Bruins,2,5,0.537,0.784,False
2023-01-06,Washington Capitals,Nashville Predators,2,3,0.537,0.459,False
2023-01-06,Detroit Red Wings,Florida Panthers,2,3,0.444,0.436,False
2023-01-06,Winnipeg Jets,Tampa Bay Lightning,4,2,0.632,0.649,True
2023-01-06,Chicago Blackhawks,Arizona Coyotes,2,0,0.216,0.351,True
2023-01-06,Calgary Flames,New York Islanders,4,1,0.462,0.55,True
2023-01-06,Anaheim Ducks,San Jose Sharks,5,4,0.282,0.308,True
2023-01-07,New Jersey Devils,New York Rangers,4,3,0.615,0.55,True
2023-01-07,Columbus Blue Jackets,Carolina Hurricanes,4,3,0.297,0.641,True
2023-01-07,Toronto Maple Leafs,Detroit Red Wings,4,1,0.59,0.432,True
2023-01-07,Buffalo Sabres,Minnesota Wild,6,5,0.528,0.595,True
2023-01-07,Ottawa Senators,Seattle Kraken,4,8,0.474,0.568,False
2023-01-07,Montréal Canadiens,St. Louis Blues,5,4,0.385,0.487,True
2023-01-07,Vegas Golden Knights,Los Angeles Kings,1,5,0.659,0.524,False
2023-01-07,Edmonton Oilers,Colorado Avalanche,2,3,0.525,0.514,False
2023-01-07,San Jose Sharks,Boston Bruins,2,4,0.3,0.789,False
2023-01-08,Winnipeg Jets,Vancouver Canucks,7,4,0.641,0.447,True
2023-01-08,Dallas Stars,Florida Panthers,5,1,0.575,0.45,True
2023-01-08,Washington Capitals,Columbus Blue Jackets,1,0,0.524,0.316,True
2023-01-08,Arizona Coyotes,Pittsburgh Penguins,1,4,0.342,0.5,False
2023-01-08,Chicago Blackhawks,Calgary Flames,4,3,0.237,0.475,True
2023-01-08,Minnesota Wild,St. Louis Blues,0,3,0.579,0.475,False
2023-01-08,Philadelphia Flyers,Toronto Maple Leafs,2,6,0.385,0.6,False
2023-01-08,Anaheim Ducks,Boston Bruins,1,7,0.3,0.795,False
2023-01-09,Buffalo Sabres,Philadelphia Flyers,0,4,0.541,0.375,False
2023-01-09,Ottawa Senators,Nashville Predators,0,3,0.462,0.474,False
2023-01-09,Montréal Canadiens,Seattle Kraken,0,4,0.4,0.579,False
2023-01-09,Los Angeles Kings,Edmonton Oilers,6,3,0.535,0.512,True
2023-01-10,Tampa Bay Lightning,Columbus Blue Jackets,6,3,0.632,0.308,True
2023-01-10,New York Rangers,Minnesota Wild,4,3,0.537,0.564,True
2023-01-10,Carolina Hurricanes,New Jersey Devils,3,5,0.625,0.625,False
2023-01-10,Buffalo Sabres,Seattle Kraken,3,4,0.526,0.59,False
2023-01-10,Pittsburgh Penguins,Vancouver Canucks,5,4,0.513,0.436,True
2023-01-10,Detroit Red Wings,Winnipeg Jets,7,5,0.421,0.65,True
2023-01-10,New York Islanders,Dallas Stars,1,2,0.537,0.585,False
2023-01-10,St. Louis Blues,Calgary Flames,4,3,0.488,0.463,True
2023-01-10,Arizona Coyotes,San Jose Sharks,2,4,0.333,0.293,False
2023-01-10,Colorado Avalanche,Florida Panthers,4,5,0.526,0.439,False
2023-01-11,Philadelphia Flyers,Washington Capitals,5,3,0.39,0.535,True
2023-01-11,Toronto Maple Leafs,Nashville Predators,2,1,0.61,0.487,True
2023-01-11,Anaheim Ducks,Edmonton Oilers,2,6,0.293,0.5,False
2023-01-11,Los Angeles Kings,San Jose Sharks,4,3,0.545,0.31,True
2023-01-12,Columbus Blue Jackets,Carolina Hurricanes,2,6,0.3,0.61,False
2023-01-12,New York Rangers,Dallas Stars,2,1,0.548,0.595,True
2023-01-12,Montréal Canadiens,Nashville Predators,4,3,0.39,0.475,True
2023-01-12,Boston Bruins,Seattle Kraken,0,3,0.8,0.6,False
2023-01-12,Detroit Red Wings,Toronto Maple Leafs,4,1,0.436,0.619,True
2023-01-12,Tampa Bay Lightning,Vancouver Canucks,5,4,0.641,0.425,True
2023-01-12,Buffalo Sabres,Winnipeg Jets,2,4,0.513,0.634,False
2023-01-12,New York Islanders,Minnesota Wild,1,3,0.524,0.55,False
2023-01-12,St. Louis Blues,Calgary Flames,1,4,0.5,0.452,False
2023-01-12,Chicago Blackhawks,Colorado Avalanche,3,2,0.256,0.513,True
2023-01-12,Arizona Coyotes,Ottawa Senators,3,5,0.325,0.45,False
2023-01-12,Vegas Golden Knights,Florida Panthers,4,2,0.643,0.452,True
2023-01-13,Pittsburgh Penguins,Winnipeg Jets,1,4,0.525,0.643,False
2023-01-13,Anaheim Ducks,New Jersey Devils,2,6,0.286,0.634,False
2023-01-13,San Jose Sharks,Edmonton Oilers,1,7,0.302,0.512,False
2023-01-14,Dallas Stars,Calgary Flames,5,6,0.581,0.465,False
2023-01-14,Colorado Avalanche,Ottawa Senators,7,0,0.5,0.463,True
2023-01-14,Detroit Red Wings,Columbus Blue Jackets,3,4,0.45,0.293,False
2023-01-14,New York Islanders,Montréal Canadiens,2,1,0.512,0.405,True
2023-01-14,Washington Capitals,Philadelphia Flyers,1,3,0.523,0.405,False
2023-01-14,Carolina Hurricanes,Pittsburgh Penguins,2,1,0.619,0.512,True
2023-01-14,Boston Bruins,Toronto Maple Leafs,4,3,0.78,0.605,True
2023-01-14,Florida Panthers,Vancouver Canucks,4,3,0.442,0.415,True
2023-01-14,Minnesota Wild,Arizona Coyotes,2,1,0.561,0.317,True
2023-01-14,Nashville Predators,Buffalo Sabres,3,5,0.463,0.5,False
2023-01-14,Chicago Blackhawks,Seattle Kraken,5,8,0.275,0.61,False
2023-01-14,St. Louis Blues,Tampa Bay Lightning,2,4,0.488,0.65,False
2023-01-14,Vegas Golden Knights,Edmonton Oilers,3,4,0.651,0.523,False
2023-01-14,Los Angeles Kings,New Jersey Devils,2,5,0.556,0.643,False
2023-01-15,New York Rangers,Montréal Canadiens,1,2,0.558,0.395,False
2023-01-15,Carolina Hurricanes,Vancouver Canucks,3,4,0.628,0.405,False
2023-01-15,Winnipeg Jets,Arizona Coyotes,2,1,0.651,0.31,True
